     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -5.59066     0.52268     0.05561     0.05951     0.04995     0.11162     0.12688     0.09026     0.12876     0.10994     1.25520	    -5.59066    -0.00050    -0.00456    -0.00123     0.00511     0.00892    -0.00489    -0.00336     0.00609    -0.00706    -0.00148
    -5.56566     0.54916     0.06102     0.06057     0.05409     0.12714     0.12989     0.09907     0.13196     0.12489     1.33779	    -5.56566    -0.01749    -0.00666    -0.00242     0.00393     0.00604    -0.00541    -0.00640     0.00390    -0.01426    -0.03877
    -5.54066     0.55108     0.06434     0.05566     0.05958     0.14434     0.12160     0.10026     0.12308     0.13821     1.35815	    -5.54066    -0.02162    -0.00565    -0.00157     0.00096     0.00165    -0.00654    -0.00563     0.00202    -0.01785    -0.05423
    -5.51566     0.58644     0.07107     0.05467     0.06847     0.17196     0.12428     0.11054     0.12528     0.15954     1.47225	    -5.51566    -0.01152    -0.00319     0.00058    -0.00065     0.00098    -0.00730    -0.00278     0.00629    -0.01887    -0.03646
    -5.49066     0.65980     0.08132     0.06137     0.07834     0.20514     0.14294     0.13588     0.14278     0.19068     1.69825	    -5.49066     0.00183    -0.00183     0.00153     0.00131     0.00559    -0.00903    -0.00146     0.01225    -0.02076    -0.01058
    -5.46566     0.71380     0.08988     0.06818     0.08676     0.23021     0.15840     0.16974     0.15680     0.21958     1.89335	    -5.46566     0.01145    -0.00119     0.00075     0.00462     0.01578    -0.01394    -0.00065     0.01471    -0.01920     0.01233
    -5.44066     0.72480     0.09520     0.06930     0.09440     0.23815     0.16116     0.20339     0.15958     0.23598     1.98196	    -5.44066     0.01878     0.00135     0.00030     0.00560     0.02710    -0.01998     0.00246     0.01469    -0.01242     0.03788
    -5.41566     0.69440     0.09480     0.06454     0.09724     0.22800     0.15239     0.22349     0.15359     0.23735     1.94580	    -5.41566     0.01400     0.00439     0.00066     0.00100     0.03021    -0.02158     0.00210     0.01452    -0.01345     0.03184
    -5.39066     0.63380     0.08597     0.05728     0.09230     0.21054     0.13787     0.22486     0.14329     0.22510     1.81100	    -5.39066     0.00836     0.00690     0.00146    -0.00547     0.02656    -0.01602     0.00066     0.01799    -0.01939     0.02105
    -5.36566     0.55850     0.07353     0.05005     0.08148     0.19370     0.12520     0.21250     0.13121     0.20356     1.62973	    -5.36566     0.01209     0.00950     0.00136    -0.00778     0.02247    -0.01059     0.00528     0.02189    -0.01750     0.03672
    -5.34066     0.49268     0.06633     0.04398     0.06975     0.18088     0.11696     0.19609     0.11926     0.18365     1.46958	    -5.34066     0.00295     0.00869    -0.00089    -0.00816     0.01454    -0.01162     0.00768     0.01858    -0.01310     0.01866
    -5.31566     0.47531     0.06808     0.04367     0.06639     0.17868     0.11778     0.18972     0.11584     0.17390     1.42936	    -5.31566    -0.01486     0.00457    -0.00306    -0.00883     0.00398    -0.01476     0.00358     0.00968    -0.01046    -0.03015
    -5.29066     0.49488     0.07224     0.04914     0.07229     0.17966     0.12388     0.19061     0.12052     0.17070     1.47391	    -5.29066    -0.01443     0.00210    -0.00243    -0.00721    -0.00038    -0.01388    -0.00016     0.00392    -0.00673    -0.03921
    -5.26566     0.48788     0.07128     0.05167     0.07548     0.16908     0.11680     0.18462     0.11714     0.16535     1.43930	    -5.26566     0.00278     0.00268     0.00062    -0.00380     0.00258    -0.00732    -0.00225     0.00444    -0.00338    -0.00367
    -5.24066     0.44834     0.06636     0.04976     0.07104     0.15075     0.10160     0.17118     0.10690     0.15743     1.32336	    -5.24066     0.01421     0.00402     0.00324    -0.00218     0.00701     0.00024    -0.00376     0.00582    -0.00301     0.02558
    -5.21566     0.42352     0.06179     0.04923     0.06624     0.14050     0.10254     0.15641     0.10828     0.15179     1.26030	    -5.21566     0.01139     0.00402     0.00308    -0.00215     0.00917     0.00328    -0.00278     0.00578    -0.00483     0.02695
    -5.18966     0.41604     0.05954     0.04901     0.06387     0.14317     0.11565     0.14456     0.11840     0.14912     1.25936	    -5.18966     0.00526     0.00368     0.00064    -0.00082     0.00996    -0.00001     0.00095     0.00568    -0.00701     0.01833
    -5.16466     0.39558     0.05804     0.04512     0.05956     0.14979     0.12186     0.13564     0.12047     0.14812     1.23418	    -5.16466     0.00177     0.00399    -0.00143    -0.00002     0.01011    -0.00817     0.00455     0.00607    -0.00967     0.00720
    -5.13966     0.36622     0.05501     0.04116     0.05462     0.15087     0.12306     0.12654     0.11892     0.14582     1.18222	    -5.13966    -0.00153     0.00294    -0.00135    -0.00207     0.00810    -0.01709     0.00461     0.00753    -0.01067    -0.00953
    -5.11466     0.33819     0.05049     0.04117     0.05157     0.14017     0.12449     0.12174     0.12220     0.13262     1.12264	    -5.11466     0.00281     0.00174     0.00007    -0.00246     0.00747    -0.01996     0.00364     0.01047    -0.00572    -0.00193
    -5.08966     0.30334     0.04630     0.04168     0.04829     0.12108     0.11793     0.12295     0.11810     0.11069     1.03036	    -5.08966     0.01184     0.00238     0.00094     0.00021     0.00922    -0.01403     0.00252     0.01347    -0.00143     0.02512
    -5.06466     0.28161     0.04700     0.04116     0.04676     0.11068     0.10990     0.12338     0.10840     0.10138     0.97027	    -5.06466     0.00789     0.00222     0.00062     0.00001     0.00796    -0.00712    -0.00263     0.01417    -0.00583     0.01731
    -5.03966     0.28610     0.05285     0.04131     0.04905     0.11165     0.11158     0.11834     0.10846     0.10889     0.98823	    -5.03966    -0.01055    -0.00050    -0.00074    -0.00471     0.00353    -0.00713    -0.00955     0.01143    -0.01362    -0.03182
    -5.01466     0.29555     0.05736     0.04119     0.05317     0.11328     0.11282     0.10758     0.11159     0.11756     1.01011	    -5.01466    -0.02178    -0.00245    -0.00231    -0.00731     0.00244    -0.01060    -0.01022     0.00627    -0.01478    -0.06074
    -4.98966     0.29658     0.05596     0.04056     0.05691     0.11500     0.10675     0.09802     0.11002     0.12144     1.00124	    -4.98966    -0.00868    -0.00006    -0.00204    -0.00308     0.00685    -0.01085    -0.00089     0.00383    -0.00628    -0.02121
    -4.96466     0.29094     0.05108     0.04062     0.05777     0.11826     0.10319     0.09214     0.11184     0.12330     0.98914	    -4.96466     0.01131     0.00419     0.00007     0.00242     0.01018    -0.00839     0.01067     0.00678     0.00185     0.03908
    -4.93966     0.26898     0.04524     0.03921     0.05289     0.11519     0.10348     0.08099     0.11316     0.11907     0.93821	    -4.93966     0.01122     0.00471     0.00137     0.00187     0.00671    -0.00859     0.01072     0.00839    -0.00107     0.03533
    -4.91466     0.24216     0.04094     0.03651     0.04554     0.11144     0.10979     0.07318     0.11304     0.11148     0.88408	    -4.91466    -0.00179     0.00101     0.00099    -0.00149     0.00153    -0.01227    -0.00034     0.00534    -0.01000    -0.01702
    -4.88966     0.25660     0.04434     0.03990     0.04512     0.12590     0.13476     0.09504     0.13118     0.11688     0.98972	    -4.88966    -0.00477    -0.00209     0.00075    -0.00116     0.00288    -0.01159    -0.00718     0.00315    -0.01425    -0.03425
    -4.86466     0.29500     0.05211     0.04836     0.05006     0.14494     0.16235     0.14186     0.15686     0.13026     1.18180	    -4.86466     0.00513    -0.00123     0.00122     0.00165     0.01016    -0.00303    -0.00278     0.00501    -0.01049     0.00565
    -4.83966     0.29291     0.05363     0.05165     0.04979     0.13826     0.16374     0.17491     0.15769     0.12959     1.21217	    -4.83966     0.01171     0.00162     0.00092     0.00198     0.01687     0.00167     0.00221     0.00885    -0.00589     0.03993
    -4.81466     0.25840     0.04978     0.04883     0.04498     0.11616     0.14721     0.17441     0.14163     0.11738     1.09879	    -4.81466     0.00470     0.00268    -0.00080    -0.00067     0.01865    -0.00412     0.00013     0.01176    -0.00950     0.02283
    -4.78966     0.23390     0.04719     0.04565     0.04219     0.10567     0.13398     0.15496     0.13204     0.10862     1.00419	    -4.78966    -0.00270     0.00253    -0.00173    -0.00286     0.01791    -0.00860    -0.00065     0.01221    -0.01584     0.00027
    -4.76466     0.22976     0.04716     0.04530     0.04405     0.10896     0.12994     0.13315     0.13080     0.10868     0.97780	    -4.76466    -0.00125     0.00243    -0.00050    -0.00343     0.01554    -0.00813     0.00186     0.00793    -0.01550    -0.00104
    -4.73966     0.24288     0.05047     0.04748     0.05145     0.12048     0.13262     0.11521     0.13498     0.11679     1.01236	    -4.73966     0.00065     0.00200     0.00083    -0.00325     0.01050    -0.00900     0.00057     0.00164    -0.01113    -0.00720
    -4.71466     0.26194     0.05720     0.04901     0.06087     0.13880     0.13864     0.11087     0.14308     0.12910     1.08950	    -4.71466    -0.00121     0.00153     0.00043    -0.00278     0.00747    -0.00914    -0.00109     0.00177    -0.01038    -0.01340
    -4.68966     0.26462     0.06041     0.04816     0.06356     0.15015     0.14724     0.12186     0.14762     0.13830     1.14192	    -4.68966    -0.00310     0.00062    -0.00076    -0.00190     0.00890    -0.01043    -0.00021     0.00654    -0.01387    -0.01423
    -4.66466     0.23996     0.05392     0.04513     0.05627     0.14281     0.15313     0.13710     0.14695     0.13700     1.11227	    -4.66466    -0.00462    -0.00064    -0.00176    -0.00069     0.01138    -0.02023     0.00192     0.00892    -0.01687    -0.02259
    -4.63966     0.21422     0.04556     0.04357     0.04789     0.13445     0.16104     0.16069     0.15826     0.13325     1.09893	    -4.63966    -0.00483    -0.00008    -0.00201    -0.00007     0.01579    -0.03219     0.00308     0.01162    -0.01841    -0.02709
    -4.61466     0.22380     0.04778     0.05059     0.04800     0.14730     0.20677     0.20798     0.21102     0.14554     1.28878	    -4.61466    -0.00149     0.00212    -0.00114    -0.00053     0.02191    -0.04199    -0.00598     0.02236    -0.02010    -0.02483
    -4.58966     0.25680     0.05717     0.06467     0.05445     0.17106     0.29555     0.26924     0.30066     0.16899     1.63859	    -4.58966     0.00131     0.00251    -0.00024    -0.00194     0.02337    -0.05613    -0.01747     0.04260    -0.02214    -0.02813
    -4.56466     0.26976     0.06173     0.07506     0.05949     0.18054     0.36736     0.29953     0.36780     0.17936     1.86063	    -4.56466     0.00367     0.00173     0.00036    -0.00289     0.02220    -0.06944    -0.01126     0.06234    -0.02254    -0.01584
    -4.53966     0.25636     0.06204     0.07815     0.06109     0.17738     0.38679     0.27111     0.38073     0.17366     1.84730	    -4.53966     0.00920     0.00348     0.00147    -0.00191     0.02478    -0.07081     0.00509     0.07418    -0.01937     0.02612
    -4.51466     0.24374     0.06465     0.07940     0.06166     0.17886     0.38137     0.22198     0.37125     0.16987     1.77278	    -4.51466     0.01149     0.00662     0.00185    -0.00114     0.02722    -0.06386     0.01022     0.07978    -0.01640     0.05577
    -4.48966     0.23178     0.06501     0.07848     0.06129     0.17724     0.35556     0.18459     0.34943     0.16500     1.66838	    -4.48966     0.00335     0.00646    -0.00022    -0.00371     0.02398    -0.05870     0.00262     0.07300    -0.01901     0.02778
    -4.46466     0.20284     0.05862     0.07138     0.05796     0.16070     0.29664     0.14967     0.30225     0.14467     1.44473	    -4.46466    -0.00788     0.00301    -0.00235    -0.00758     0.01726    -0.05474    -0.00874     0.05427    -0.02378    -0.03055
    -4.43966     0.18282     0.05463     0.06623     0.05561     0.15238     0.24857     0.13847     0.26209     0.13338     1.29418	    -4.43966    -0.01039     0.00126    -0.00154    -0.00807     0.01212    -0.04915    -0.02103     0.04275    -0.02494    -0.05900
    -4.41466     0.20707     0.05919     0.07184     0.06008     0.17848     0.24010     0.18299     0.25150     0.16524     1.41649	    -4.41466    -0.00586     0.00348    -0.00019    -0.00637     0.01608    -0.04304    -0.02694     0.04043    -0.02846    -0.05087
    -4.38966     0.25620     0.06731     0.08412     0.06854     0.23030     0.26121     0.25781     0.26406     0.22940     1.71895	    -4.38966    -0.00170     0.00702    -0.00137    -0.00649     0.03438    -0.04286    -0.00887     0.03894    -0.04109    -0.02203
    -4.36466     0.29542     0.07560     0.09886     0.07604     0.28805     0.31256     0.29793     0.30846     0.29205     2.04497	    -4.36466    -0.00030     0.00774    -0.00314    -0.00748     0.05788    -0.05274     0.01933     0.04266    -0.06015     0.00379
    -4.33966     0.33314     0.08708     0.12114     0.08554     0.35435     0.40480     0.28583     0.39406     0.35213     2.41807	    -4.33966    -0.00664     0.00348    -0.00445    -0.00744     0.06742    -0.07287     0.01948     0.04676    -0.08456    -0.03882
    -4.31466     0.39480     0.10536     0.15610     0.10171     0.44887     0.55344     0.28662     0.52568     0.44339     3.01597	    -4.31466    -0.02056    -0.00365    -0.00769    -0.00699     0.05795    -0.11573    -0.00457     0.05401    -0.10897    -0.15621
    -4.28966     0.46826     0.12758     0.19786     0.12246     0.56471     0.73860     0.35567     0.70266     0.56185     3.83965	    -4.28966    -0.02220    -0.00603    -0.01043    -0.00584     0.05907    -0.18280    -0.01987     0.09994    -0.11345    -0.20161
