     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -6.66666     0.00529     0.03096     0.00006     0.03070     0.00022     0.00009     0.00000     0.00009     0.00021     0.06763	    -6.66666    -0.00007    -0.00066    -0.00001    -0.00149     0.00001    -0.00002    -0.00000    -0.00000    -0.00002    -0.00227
    -6.64166     0.00616     0.03770     0.00011     0.03736     0.00026     0.00014     0.00000     0.00013     0.00026     0.08213	    -6.64166    -0.00002     0.00013    -0.00001    -0.00129     0.00002    -0.00002    -0.00000     0.00001    -0.00003    -0.00121
    -6.61666     0.00654     0.03820     0.00014     0.03780     0.00025     0.00017     0.00000     0.00017     0.00027     0.08353	    -6.61666     0.00013     0.00212    -0.00001     0.00040     0.00003    -0.00001    -0.00000     0.00002    -0.00002     0.00267
    -6.59166     0.00775     0.03820    -0.00006     0.03774     0.00022     0.00016     0.00000     0.00018     0.00030     0.08450	    -6.59166     0.00012     0.00195     0.00001     0.00064     0.00003    -0.00000    -0.00000     0.00002    -0.00002     0.00275
    -6.56666     0.00879     0.03764    -0.00061     0.03758     0.00023     0.00014     0.00000     0.00016     0.00032     0.08426	    -6.56666    -0.00004    -0.00000     0.00006    -0.00050     0.00002    -0.00001    -0.00000     0.00001    -0.00004    -0.00050
    -6.54166     0.00836     0.03394    -0.00013     0.03456     0.00025     0.00012     0.00000     0.00013     0.00028     0.07751	    -6.54166    -0.00026    -0.00103     0.00011    -0.00187     0.00001    -0.00002    -0.00000     0.00000    -0.00004    -0.00309
    -6.51666     0.00887     0.03726     0.00504     0.03832     0.00032     0.00015     0.00001     0.00014     0.00027     0.09038	    -6.51666    -0.00051     0.00039    -0.00015    -0.00429    -0.00000    -0.00002    -0.00000    -0.00000    -0.00002    -0.00462
    -6.49166     0.01101     0.04828     0.01602     0.04910     0.00041     0.00021     0.00003     0.00020     0.00031     0.12556	    -6.49166    -0.00030     0.00525    -0.00052    -0.00646     0.00001    -0.00001     0.00000     0.00000    -0.00001    -0.00203
    -6.46666     0.01353     0.05744     0.02844     0.05662     0.00045     0.00026     0.00005     0.00024     0.00034     0.15737	    -6.46666    -0.00003     0.01065     0.00003    -0.00822     0.00002     0.00002     0.00000     0.00001    -0.00000     0.00249
    -6.44166     0.01828     0.06908     0.03992     0.06712     0.00051     0.00031     0.00007     0.00030     0.00042     0.19602	    -6.44166    -0.00049     0.01271     0.00012    -0.01315     0.00000     0.00002     0.00000    -0.00001    -0.00001    -0.00080
    -6.41666     0.02458     0.08478     0.04986     0.08462     0.00058     0.00043     0.00011     0.00043     0.00056     0.24594	    -6.41666    -0.00106     0.01297    -0.00206    -0.02076    -0.00001    -0.00002    -0.00000    -0.00004    -0.00003    -0.01102
    -6.39166     0.02884     0.09624     0.05528     0.09672     0.00061     0.00055     0.00014     0.00056     0.00067     0.27961	    -6.39166    -0.00050     0.01651    -0.00278    -0.02352    -0.00000    -0.00003    -0.00000    -0.00002    -0.00003    -0.01039
    -6.36666     0.03116     0.10138     0.06054     0.09910     0.00060     0.00061     0.00016     0.00061     0.00071     0.29487	    -6.36666     0.00124     0.02326    -0.00150    -0.01950     0.00003     0.00001    -0.00000     0.00003     0.00000     0.00358
    -6.34166     0.03548     0.10788     0.08052     0.10484     0.00061     0.00066     0.00021     0.00066     0.00069     0.33154	    -6.34166     0.00172     0.02568    -0.00372    -0.02134     0.00001    -0.00000    -0.00000     0.00004     0.00004     0.00241
    -6.31666     0.04538     0.13064     0.12238     0.12926     0.00075     0.00080     0.00029     0.00080     0.00078     0.43108	    -6.31666    -0.00041     0.02232    -0.00799    -0.03304    -0.00008    -0.00008    -0.00001     0.00001     0.00002    -0.01927
    -6.29166     0.05630     0.16262     0.16878     0.16371     0.00103     0.00097     0.00039     0.00095     0.00104     0.55579	    -6.29166    -0.00292     0.01757    -0.00992    -0.03800    -0.00012    -0.00011    -0.00002    -0.00001    -0.00003    -0.03355
    -6.26666     0.06374     0.18282     0.20330     0.18706     0.00128     0.00105     0.00047     0.00102     0.00125     0.64199	    -6.26666    -0.00442     0.01272    -0.00906    -0.02862    -0.00006    -0.00006    -0.00002     0.00001    -0.00006    -0.02956
    -6.24166     0.07336     0.19564     0.22580     0.19874     0.00145     0.00103     0.00057     0.00099     0.00138     0.69896	    -6.24166    -0.00478     0.00768    -0.00488    -0.01465     0.00003    -0.00000    -0.00003     0.00005    -0.00009    -0.01666
    -6.21666     0.08502     0.20420     0.23000     0.20180     0.00154     0.00095     0.00067     0.00092     0.00148     0.72658	    -6.21666    -0.00190     0.00634     0.00276    -0.00279     0.00008     0.00001    -0.00002     0.00007    -0.00006     0.00450
    -6.19066     0.08930     0.20260     0.22120     0.19546     0.00153     0.00088     0.00074     0.00089     0.00156     0.71417	    -6.19066     0.00271     0.00855     0.00751     0.00275     0.00007    -0.00003     0.00000     0.00006     0.00000     0.02165
    -6.16566     0.08390     0.19618     0.22120     0.18948     0.00156     0.00091     0.00078     0.00094     0.00164     0.69658	    -6.16566     0.00329     0.00421     0.00290     0.00104     0.00003    -0.00011    -0.00001     0.00006    -0.00000     0.01141
    -6.14066     0.07544     0.18663     0.22520     0.18679     0.00169     0.00096     0.00081     0.00096     0.00164     0.68012	    -6.14066     0.00147    -0.00220    -0.00131     0.00114     0.00003    -0.00015    -0.00003     0.00008    -0.00005    -0.00101
    -6.11566     0.06930     0.17274     0.21700     0.17916     0.00174     0.00099     0.00088     0.00096     0.00150     0.64427	    -6.11566     0.00078    -0.00062     0.00220     0.00405     0.00009    -0.00012    -0.00001     0.00007    -0.00004     0.00641
    -6.09066     0.06562     0.16085     0.20800     0.16766     0.00158     0.00107     0.00097     0.00106     0.00133     0.60813	    -6.09066    -0.00017     0.00490     0.00124    -0.00032     0.00008    -0.00007     0.00002     0.00004    -0.00002     0.00570
    -6.06566     0.06102     0.15010     0.20380     0.15478     0.00132     0.00115     0.00098     0.00118     0.00126     0.57558	    -6.06566    -0.00023     0.01233    -0.00276    -0.00921     0.00001     0.00003     0.00001     0.00001    -0.00001     0.00019
    -6.04066     0.05562     0.13712     0.19032     0.13848     0.00115     0.00110     0.00094     0.00113     0.00128     0.52713	    -6.04066     0.00097     0.01687     0.00289    -0.01120    -0.00001     0.00012     0.00000    -0.00000    -0.00002     0.00962
    -6.01566     0.05318     0.12712     0.17184     0.12470     0.00112     0.00097     0.00097     0.00097     0.00133     0.48219	    -6.01566     0.00052     0.01136     0.00600    -0.00824     0.00002     0.00010    -0.00001    -0.00004    -0.00005     0.00966
    -5.99066     0.05080     0.11614     0.16052     0.11360     0.00107     0.00085     0.00105     0.00082     0.00130     0.44614	    -5.99066    -0.00102     0.00386    -0.00239    -0.00698     0.00003     0.00001    -0.00004    -0.00008    -0.00003    -0.00665
    -5.96566     0.04528     0.09862     0.15782     0.09896     0.00090     0.00074     0.00109     0.00071     0.00110     0.40522	    -5.96566    -0.00075     0.00445    -0.00662    -0.00531     0.00001     0.00000    -0.00003    -0.00008     0.00004    -0.00829
    -5.94066     0.04290     0.08776     0.16516     0.09002     0.00079     0.00069     0.00111     0.00069     0.00091     0.39003	    -5.94066     0.00113     0.00678     0.00022    -0.00107    -0.00002     0.00005     0.00001    -0.00004     0.00008     0.00714
    -5.91566     0.04924     0.09798     0.17766     0.09864     0.00093     0.00074     0.00114     0.00076     0.00098     0.42807	    -5.91566     0.00258     0.00222     0.00823     0.00444     0.00001     0.00004     0.00001     0.00005    -0.00001     0.01758
    -5.89066     0.05844     0.11972     0.18412     0.11790     0.00131     0.00084     0.00120     0.00087     0.00125     0.48565	    -5.89066     0.00199    -0.00450     0.00876     0.00736     0.00006    -0.00002    -0.00000     0.00010    -0.00012     0.01362
    -5.86566     0.06126     0.12558     0.17994     0.12703     0.00160     0.00087     0.00130     0.00092     0.00138     0.49987	    -5.86566    -0.00063    -0.00746     0.00163     0.00479     0.00006    -0.00005    -0.00000     0.00004    -0.00012    -0.00173
    -5.84066     0.05768     0.11020     0.16838     0.11546     0.00147     0.00090     0.00127     0.00088     0.00122     0.45747	    -5.84066    -0.00243    -0.00518    -0.00454     0.00059     0.00003    -0.00004     0.00002    -0.00006    -0.00002    -0.01163
    -5.81566     0.05310     0.09628     0.15661     0.09824     0.00117     0.00094     0.00123     0.00087     0.00100     0.40944	    -5.81566    -0.00143     0.00429    -0.00335    -0.00138     0.00003     0.00002     0.00005    -0.00009     0.00009    -0.00178
    -5.79066     0.05066     0.09454     0.15510     0.09036     0.00099     0.00093     0.00133     0.00091     0.00094     0.39576	    -5.79066    -0.00041     0.01242    -0.00256    -0.00422    -0.00000     0.00008     0.00002    -0.00008     0.00013     0.00538
    -5.76566     0.05244     0.09706     0.16480     0.09058     0.00088     0.00089     0.00146     0.00095     0.00099     0.41004	    -5.76566    -0.00119     0.00834    -0.00583    -0.00982    -0.00005     0.00007    -0.00008    -0.00007     0.00001    -0.00861
    -5.74066     0.05702     0.09872     0.17576     0.09562     0.00083     0.00090     0.00153     0.00095     0.00103     0.43237	    -5.74066    -0.00007    -0.00024    -0.00316    -0.01181    -0.00005     0.00008    -0.00010    -0.00008    -0.00012    -0.01556
    -5.71566     0.06020     0.10266     0.18302     0.10268     0.00092     0.00099     0.00163     0.00099     0.00105     0.45413	    -5.71566     0.00199    -0.00329     0.00366    -0.00794    -0.00001     0.00014    -0.00003    -0.00014    -0.00011    -0.00573
    -5.69066     0.06122     0.11108     0.18532     0.10900     0.00102     0.00109     0.00170     0.00111     0.00109     0.47263	    -5.69066     0.00013    -0.00256     0.00406    -0.00473    -0.00001     0.00013     0.00003    -0.00019    -0.00002    -0.00315
    -5.66566     0.06262     0.12135     0.18486     0.11676     0.00107     0.00118     0.00172     0.00123     0.00113     0.49192	    -5.66566    -0.00297    -0.00012    -0.00051    -0.00334    -0.00001     0.00010     0.00005    -0.00016     0.00008    -0.00688
    -5.64066     0.06472     0.12872     0.18776     0.12598     0.00107     0.00121     0.00180     0.00126     0.00114     0.51367	    -5.64066    -0.00184     0.00256    -0.00242     0.00201     0.00002     0.00012     0.00004    -0.00006     0.00012     0.00056
    -5.61566     0.06788     0.13582     0.19924     0.13416     0.00100     0.00123     0.00198     0.00123     0.00118     0.54372	    -5.61566     0.00142    -0.00126    -0.00092     0.00962     0.00003     0.00012    -0.00002    -0.00002     0.00005     0.00902
    -5.59066     0.07428     0.15215     0.21720     0.14669     0.00096     0.00137     0.00215     0.00129     0.00123     0.59732	    -5.59066     0.00177    -0.01261    -0.00001     0.01200     0.00001     0.00002    -0.00010    -0.00008    -0.00013     0.00088
    -5.56566     0.07739     0.16872     0.21980     0.16078     0.00105     0.00149     0.00222     0.00136     0.00120     0.63400	    -5.56566    -0.00058    -0.01884    -0.00064     0.00521    -0.00003    -0.00008    -0.00008    -0.00015    -0.00021    -0.01539
    -5.54066     0.07424     0.18090     0.20280     0.17076     0.00126     0.00143     0.00223     0.00135     0.00117     0.63613	    -5.54066    -0.00217    -0.01308    -0.00007    -0.00714    -0.00008    -0.00012     0.00002    -0.00014    -0.00010    -0.02288
    -5.51566     0.07630     0.20680     0.19998     0.18946     0.00152     0.00147     0.00235     0.00148     0.00129     0.68064	    -5.51566    -0.00137    -0.00486     0.00231    -0.01051    -0.00008    -0.00005     0.00005    -0.00005     0.00003    -0.01453
    -5.49066     0.08640     0.24300     0.21940     0.22280     0.00166     0.00171     0.00260     0.00177     0.00147     0.78081	    -5.49066    -0.00080    -0.00022     0.00157    -0.00396     0.00005     0.00007    -0.00004     0.00009     0.00010    -0.00314
    -5.46566     0.09470     0.27360     0.23260     0.26300     0.00166     0.00188     0.00288     0.00196     0.00160     0.87389	    -5.46566    -0.00148     0.00778    -0.00193     0.00072     0.00014     0.00014    -0.00008     0.00013     0.00008     0.00549
    -5.44066     0.09598     0.29560     0.22440     0.29920     0.00166     0.00192     0.00295     0.00199     0.00175     0.92545	    -5.44066    -0.00144     0.02436    -0.00259    -0.00255     0.00007     0.00015     0.00001     0.00004     0.00001     0.01805
    -5.41566     0.09204     0.29940     0.20200     0.31290     0.00164     0.00193     0.00272     0.00191     0.00190     0.91645	    -5.41566    -0.00052     0.03466     0.00012    -0.01661    -0.00005     0.00016     0.00010    -0.00012    -0.00008     0.01766
    -5.39066     0.08586     0.27780     0.17914     0.29560     0.00160     0.00185     0.00245     0.00176     0.00187     0.84793	    -5.39066     0.00181     0.02802     0.00532    -0.02320    -0.00005     0.00022     0.00012    -0.00024    -0.00006     0.01194
    -5.36566     0.07878     0.24500     0.15924     0.25790     0.00154     0.00165     0.00222     0.00157     0.00159     0.74949	    -5.36566     0.00411     0.01808     0.00668    -0.01064     0.00003     0.00026     0.00006    -0.00031     0.00006     0.01834
