     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -7.24064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.24064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.21564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.21564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.19064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.19064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.16564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.16564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.14064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.14064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.11564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.11564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.09064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.09064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.06564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.06564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.04064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000	    -7.04064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.01564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -7.01564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.99064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.99064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.96564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.96564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.94064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.94064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.91564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.91564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.89064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.89064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.86564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.86564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.84064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.84064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.81564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.81564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.79064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.79064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000
    -6.76564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.76564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.74064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001	    -6.74064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.71564    -0.00000    -0.00003    -0.00000    -0.00003    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00007	    -6.71564     0.00000     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
    -6.69064    -0.00000    -0.00014    -0.00000    -0.00013    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00028	    -6.69064     0.00000     0.00002     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00004
    -6.66564    -0.00001    -0.00023    -0.00000    -0.00024    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00049	    -6.66564     0.00000    -0.00000     0.00000    -0.00000    -0.00000     0.00000     0.00000    -0.00000     0.00000    -0.00000
    -6.64064    -0.00002     0.00024     0.00000     0.00022     0.00000    -0.00000    -0.00000    -0.00000     0.00000     0.00045	    -6.64064    -0.00000    -0.00013    -0.00000    -0.00013    -0.00000    -0.00000     0.00000    -0.00000    -0.00000    -0.00027
    -6.61564     0.00001     0.00205     0.00000     0.00204     0.00002     0.00000     0.00000     0.00000     0.00002     0.00415	    -6.61564    -0.00001    -0.00035    -0.00000    -0.00034    -0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00071
    -6.59064     0.00015     0.00520     0.00001     0.00528     0.00005     0.00000     0.00000     0.00000     0.00006     0.01075	    -6.59064    -0.00001    -0.00050    -0.00000    -0.00047     0.00000    -0.00000    -0.00000    -0.00000    -0.00001    -0.00100
    -6.56564     0.00040     0.00911     0.00002     0.00923     0.00009     0.00001     0.00000     0.00001     0.00010     0.01896	    -6.56564    -0.00001    -0.00050    -0.00000    -0.00044     0.00001    -0.00000    -0.00000    -0.00000    -0.00002    -0.00097
    -6.54064     0.00075     0.01313     0.00003     0.01313     0.00014     0.00002     0.00000     0.00002     0.00013     0.02734	    -6.54064    -0.00004    -0.00044    -0.00000    -0.00037     0.00001    -0.00000    -0.00000    -0.00000    -0.00002    -0.00086
    -6.51564     0.00111     0.01621     0.00003     0.01607     0.00018     0.00003     0.00000     0.00003     0.00016     0.03383	    -6.51564    -0.00006    -0.00029    -0.00000    -0.00025     0.00002    -0.00000    -0.00000     0.00000    -0.00002    -0.00060
    -6.49064     0.00137     0.01685     0.00004     0.01673     0.00019     0.00003     0.00000     0.00003     0.00017     0.03542	    -6.49064    -0.00004     0.00001    -0.00000     0.00002     0.00002    -0.00000    -0.00000     0.00000    -0.00002    -0.00001
    -6.46564     0.00171     0.01592     0.00004     0.01586     0.00018     0.00003     0.00000     0.00003     0.00017     0.03395	    -6.46564    -0.00010    -0.00007    -0.00000    -0.00005     0.00002    -0.00000    -0.00000     0.00000    -0.00002    -0.00022
    -6.44064     0.00248     0.01701     0.00004     0.01712     0.00019     0.00004     0.00000     0.00004     0.00020     0.03712	    -6.44064    -0.00014    -0.00053    -0.00000    -0.00051     0.00002    -0.00000    -0.00000     0.00000    -0.00003    -0.00119
    -6.41564     0.00333     0.02066     0.00005     0.02106     0.00023     0.00005     0.00001     0.00005     0.00026     0.04571	    -6.41564    -0.00003    -0.00048    -0.00000    -0.00042     0.00002    -0.00001    -0.00000     0.00000    -0.00004    -0.00094
    -6.39064     0.00410     0.02514     0.00007     0.02558     0.00028     0.00008     0.00001     0.00009     0.00032     0.05567	    -6.39064     0.00005    -0.00018     0.00000    -0.00008     0.00003    -0.00001    -0.00000     0.00000    -0.00004    -0.00023
    -6.36564     0.00503     0.02954     0.00009     0.02970     0.00035     0.00012     0.00001     0.00013     0.00036     0.06532	    -6.36564    -0.00002    -0.00024     0.00000    -0.00018     0.00003    -0.00001    -0.00000     0.00001    -0.00004    -0.00046
    -6.34064     0.00568     0.03130     0.00010     0.03107     0.00040     0.00014     0.00001     0.00014     0.00036     0.06919	    -6.34064    -0.00010    -0.00016    -0.00000    -0.00022     0.00004    -0.00001    -0.00000     0.00001    -0.00004    -0.00049
    -6.31564     0.00590     0.02970     0.00010     0.02914     0.00041     0.00013     0.00001     0.00012     0.00033     0.06584	    -6.31564    -0.00017     0.00015    -0.00000    -0.00004     0.00004    -0.00001    -0.00000     0.00001    -0.00004    -0.00006
    -6.28964     0.00602     0.02648     0.00009     0.02604     0.00038     0.00010     0.00001     0.00010     0.00031     0.05953	    -6.28964    -0.00010     0.00042    -0.00000     0.00031     0.00004    -0.00000     0.00000     0.00001    -0.00003     0.00064
    -6.26464     0.00604     0.02322     0.00010     0.02330     0.00031     0.00009     0.00001     0.00010     0.00031     0.05348	    -6.26464    -0.00003     0.00012    -0.00000     0.00010     0.00003    -0.00001    -0.00000     0.00001    -0.00003     0.00018
    -6.23964     0.00708     0.02528     0.00012     0.02574     0.00031     0.00013     0.00001     0.00014     0.00036     0.05918	    -6.23964    -0.00018    -0.00076     0.00000    -0.00093     0.00003    -0.00002    -0.00000     0.00000    -0.00005    -0.00190
    -6.21464     0.00943     0.03350     0.00017     0.03398     0.00041     0.00021     0.00001     0.00022     0.00048     0.07840	    -6.21464    -0.00025    -0.00076     0.00000    -0.00108     0.00004    -0.00003    -0.00000     0.00001    -0.00007    -0.00213
    -6.18964     0.01177     0.04136     0.00021     0.04152     0.00054     0.00028     0.00002     0.00028     0.00057     0.09654	    -6.18964    -0.00031    -0.00043    -0.00000    -0.00075     0.00005    -0.00003    -0.00000     0.00002    -0.00007    -0.00153
    -6.16464     0.01340     0.04492     0.00016     0.04484     0.00062     0.00031     0.00002     0.00030     0.00060     0.10518	    -6.16464    -0.00036    -0.00065    -0.00002    -0.00093     0.00005    -0.00004    -0.00000     0.00002    -0.00007    -0.00202
    -6.13964     0.01392     0.04422    -0.00015     0.04424     0.00064     0.00031     0.00002     0.00029     0.00060     0.10409	    -6.13964    -0.00012    -0.00026    -0.00003    -0.00042     0.00006    -0.00004    -0.00000     0.00002    -0.00007    -0.00087
    -6.11464     0.01430     0.04294    -0.00047     0.04296     0.00065     0.00030     0.00002     0.00029     0.00061     0.10158	    -6.11464     0.00031     0.00117     0.00005     0.00110     0.00008    -0.00002    -0.00000     0.00004    -0.00005     0.00269
    -6.08964     0.01567     0.04314     0.00126     0.04272     0.00064     0.00027     0.00002     0.00030     0.00061     0.10462	    -6.08964     0.00068     0.00266     0.00021     0.00165     0.00007    -0.00001     0.00000     0.00005    -0.00002     0.00531
    -6.06464     0.01718     0.04480     0.00798     0.04414     0.00060     0.00029     0.00003     0.00033     0.00059     0.11595	    -6.06464     0.00043     0.00342     0.00017    -0.00157     0.00004    -0.00002     0.00000     0.00003    -0.00002     0.00248
    -6.03964     0.01847     0.05094     0.01898     0.05070     0.00062     0.00038     0.00005     0.00040     0.00063     0.14118	    -6.03964    -0.00038     0.00437    -0.00011    -0.00770     0.00002    -0.00003    -0.00000    -0.00001    -0.00007    -0.00389
    -6.01464     0.01961     0.05932     0.02967     0.05998     0.00073     0.00049     0.00008     0.00047     0.00071     0.17106	    -6.01464    -0.00072     0.00694    -0.00049    -0.01211     0.00003    -0.00002    -0.00000    -0.00002    -0.00009    -0.00649
    -5.98964     0.02214     0.06542     0.03844     0.06688     0.00080     0.00058     0.00011     0.00054     0.00076     0.19567	    -5.98964    -0.00057     0.01091    -0.00069    -0.01426     0.00004    -0.00002    -0.00000    -0.00002    -0.00008    -0.00467
    -5.96464     0.02886     0.07442     0.04672     0.07508     0.00087     0.00071     0.00016     0.00066     0.00080     0.22828	    -5.96464    -0.00061     0.01580     0.00024    -0.01673     0.00007    -0.00002     0.00000     0.00002    -0.00007    -0.00131
    -5.93964     0.03692     0.08660     0.05246     0.08592     0.00096     0.00086     0.00021     0.00083     0.00095     0.26571	    -5.93964    -0.00061     0.01926     0.00072    -0.01884     0.00009    -0.00003     0.00000     0.00005    -0.00008     0.00056
    -5.91464     0.04056     0.09266     0.05595     0.09282     0.00103     0.00090     0.00025     0.00093     0.00111     0.28621	    -5.91464    -0.00092     0.01810    -0.00198    -0.02062     0.00009    -0.00005    -0.00001     0.00006    -0.00012    -0.00544
    -5.88964     0.04322     0.09862     0.06728     0.09973     0.00112     0.00094     0.00029     0.00100     0.00122     0.31342	    -5.88964    -0.00137     0.01679    -0.00493    -0.02370     0.00005    -0.00005    -0.00001     0.00004    -0.00014    -0.01332
