     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -7.01564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -7.01564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.99064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.99064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.96564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.96564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.94064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.94064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.91564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.91564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.89064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.89064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.86564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.86564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.84064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.84064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.81564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.81564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.79064    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.79064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.76564    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000	    -6.76564     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -6.74064    -0.00002    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00002	    -6.74064     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
    -6.71564    -0.00013    -0.00001    -0.00000    -0.00001    -0.00001    -0.00000    -0.00000    -0.00000    -0.00001    -0.00015	    -6.71564     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
    -6.69064    -0.00054    -0.00002    -0.00000    -0.00002    -0.00003    -0.00000    -0.00001    -0.00000    -0.00002    -0.00065	    -6.69064     0.00008     0.00000     0.00000     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00009
    -6.66564    -0.00094    -0.00004    -0.00000    -0.00004    -0.00004    -0.00000    -0.00002    -0.00000    -0.00004    -0.00113	    -6.66564    -0.00001     0.00000     0.00000    -0.00000     0.00000     0.00000     0.00000     0.00000    -0.00000    -0.00001
    -6.64064     0.00095     0.00004    -0.00000     0.00003     0.00005    -0.00000     0.00002    -0.00000     0.00003     0.00111	    -6.64064    -0.00053    -0.00002    -0.00000    -0.00002    -0.00003    -0.00000    -0.00001    -0.00000    -0.00002    -0.00063
    -6.61564     0.00820     0.00035     0.00000     0.00034     0.00038     0.00000     0.00020     0.00000     0.00036     0.00982	    -6.61564    -0.00138    -0.00006    -0.00000    -0.00005    -0.00010    -0.00000    -0.00003    -0.00000    -0.00003    -0.00166
    -6.59064     0.02086     0.00087     0.00001     0.00093     0.00095     0.00000     0.00054     0.00000     0.00095     0.02512	    -6.59064    -0.00194    -0.00010    -0.00000    -0.00008    -0.00018    -0.00000    -0.00006    -0.00000     0.00002    -0.00234
    -6.56564     0.03629     0.00154     0.00006     0.00167     0.00170     0.00001     0.00096     0.00001     0.00169     0.04393	    -6.56564    -0.00188    -0.00012    -0.00001    -0.00006    -0.00026    -0.00000    -0.00006    -0.00000     0.00010    -0.00229
    -6.54064     0.05168     0.00230     0.00014     0.00238     0.00250     0.00002     0.00139     0.00002     0.00243     0.06286	    -6.54064    -0.00157    -0.00013    -0.00001    -0.00002    -0.00034    -0.00000    -0.00004    -0.00000     0.00016    -0.00196
    -6.51564     0.06322     0.00295     0.00025     0.00290     0.00312     0.00004     0.00173     0.00004     0.00300     0.07725	    -6.51564    -0.00098    -0.00012    -0.00001     0.00002    -0.00039     0.00000    -0.00001    -0.00000     0.00021    -0.00129
    -6.49064     0.06544     0.00313     0.00031     0.00304     0.00327     0.00005     0.00184     0.00006     0.00318     0.08032	    -6.49064     0.00015    -0.00006    -0.00000     0.00006    -0.00035     0.00000     0.00001    -0.00000     0.00028     0.00009
    -6.46564     0.06150     0.00303     0.00032     0.00297     0.00315     0.00006     0.00184     0.00006     0.00308     0.07601	    -6.46564    -0.00013    -0.00007    -0.00000     0.00003    -0.00035    -0.00000    -0.00002    -0.00000     0.00024    -0.00029
    -6.44064     0.06536     0.00332     0.00035     0.00335     0.00345     0.00007     0.00216     0.00007     0.00345     0.08157	    -6.44064    -0.00192    -0.00016    -0.00001    -0.00007    -0.00043    -0.00000    -0.00009    -0.00000     0.00018    -0.00250
    -6.41564     0.07938     0.00402     0.00050     0.00430     0.00421     0.00010     0.00271     0.00009     0.00435     0.09966	    -6.41564    -0.00177    -0.00015    -0.00003    -0.00004    -0.00046    -0.00000    -0.00009    -0.00001     0.00031    -0.00223
    -6.39064     0.09604     0.00479     0.00081     0.00538     0.00520     0.00015     0.00323     0.00016     0.00531     0.12108	    -6.39064    -0.00062    -0.00011    -0.00004     0.00004    -0.00049     0.00000    -0.00006    -0.00001     0.00051    -0.00080
    -6.36564     0.11168     0.00563     0.00117     0.00633     0.00626     0.00023     0.00376     0.00025     0.00616     0.14147	    -6.36564    -0.00087    -0.00017    -0.00004     0.00005    -0.00063     0.00000    -0.00007    -0.00002     0.00055    -0.00119
    -6.34064     0.11698     0.00624     0.00135     0.00653     0.00679     0.00028     0.00404     0.00030     0.00646     0.14898	    -6.34064    -0.00061    -0.00019    -0.00002     0.00010    -0.00071    -0.00000    -0.00002    -0.00001     0.00049    -0.00097
    -6.31564     0.10948     0.00639     0.00123     0.00597     0.00660     0.00028     0.00402     0.00030     0.00614     0.14040	    -6.31564     0.00053    -0.00014     0.00003     0.00015    -0.00067    -0.00001     0.00006     0.00001     0.00040     0.00036
    -6.28964     0.09682     0.00607     0.00099     0.00530     0.00598     0.00025     0.00389     0.00026     0.00568     0.12525	    -6.28964     0.00169    -0.00004     0.00004     0.00019    -0.00054    -0.00001     0.00013     0.00001     0.00042     0.00190
    -6.26464     0.08516     0.00543     0.00095     0.00481     0.00527     0.00028     0.00363     0.00027     0.00533     0.11113	    -6.26464     0.00060    -0.00006    -0.00001     0.00011    -0.00048    -0.00001     0.00008     0.00000     0.00040     0.00063
    -6.23964     0.09304     0.00573     0.00138     0.00554     0.00574     0.00040     0.00407     0.00038     0.00605     0.12233	    -6.23964    -0.00304    -0.00020    -0.00008    -0.00019    -0.00062    -0.00002    -0.00013    -0.00001     0.00026    -0.00401
    -6.21464     0.12256     0.00724     0.00211     0.00773     0.00774     0.00056     0.00541     0.00055     0.00801     0.16191	    -6.21464    -0.00345    -0.00020    -0.00007    -0.00025    -0.00075     0.00000    -0.00027    -0.00002     0.00039    -0.00462
    -6.18964     0.14970     0.00872     0.00275     0.00981     0.00985     0.00068     0.00671     0.00073     0.00980     0.19876	    -6.18964    -0.00227    -0.00028    -0.00006    -0.00005    -0.00089    -0.00000    -0.00031    -0.00002     0.00059    -0.00329
    -6.16464     0.16100     0.00960     0.00306     0.01074     0.01102     0.00075     0.00750     0.00084     0.01070     0.21521	    -6.16464    -0.00301    -0.00042    -0.00013     0.00005    -0.00104    -0.00007    -0.00028    -0.00001     0.00055    -0.00435
    -6.13964     0.15737     0.00984     0.00298     0.01057     0.01104     0.00073     0.00768     0.00081     0.01074     0.21176	    -6.13964    -0.00134    -0.00032    -0.00010     0.00019    -0.00093    -0.00016    -0.00009     0.00006     0.00060    -0.00209
    -6.11464     0.15146     0.01005     0.00282     0.01022     0.01088     0.00076     0.00783     0.00070     0.01069     0.20539	    -6.11464     0.00421    -0.00000     0.00013     0.00050    -0.00060    -0.00012     0.00019     0.00017     0.00092     0.00538
    -6.08964     0.15110     0.01024     0.00324     0.01021     0.01109     0.00146     0.00831     0.00123     0.01093     0.20780	    -6.08964     0.00806     0.00032     0.00028     0.00061    -0.00044     0.00028     0.00037    -0.00005     0.00128     0.01070
    -6.06464     0.15883     0.01030     0.00514     0.01049     0.01147     0.00368     0.00880     0.00350     0.01123     0.22343	    -6.06464     0.00369     0.00030     0.00010     0.00009    -0.00074     0.00122     0.00017    -0.00110     0.00114     0.00488
    -6.03964     0.18534     0.01161     0.00829     0.01170     0.01265     0.00717     0.00970     0.00725     0.01237     0.26608	    -6.03964    -0.00530     0.00003    -0.00020    -0.00080    -0.00139     0.00253    -0.00023    -0.00277     0.00057    -0.00757
    -6.01464     0.21961     0.01397     0.01125     0.01341     0.01435     0.01056     0.01087     0.01097     0.01419     0.31918	    -6.01464    -0.00835     0.00013    -0.00031    -0.00130    -0.00181     0.00374    -0.00028    -0.00432     0.00043    -0.01208
    -5.98964     0.24479     0.01579     0.01399     0.01445     0.01570     0.01384     0.01203     0.01435     0.01572     0.36067	    -5.98964    -0.00496     0.00074    -0.00023    -0.00142    -0.00189     0.00489    -0.00005    -0.00557     0.00071    -0.00778
    -5.96464     0.27723     0.01769     0.01767     0.01596     0.01799     0.01797     0.01448     0.01790     0.01804     0.41492	    -5.96464    -0.00005     0.00149     0.00013    -0.00162    -0.00184     0.00657    -0.00003    -0.00665     0.00092    -0.00107
    -5.93964     0.31806     0.01968     0.02105     0.01910     0.02127     0.02116     0.01782     0.02085     0.02137     0.48036	    -5.93964     0.00235     0.00192     0.00026    -0.00176    -0.00168     0.00765    -0.00036    -0.00750     0.00120     0.00208
    -5.91464     0.33907     0.02033     0.02236     0.02218     0.02329     0.02222     0.01980     0.02293     0.02348     0.51566	    -5.91464    -0.00432     0.00121    -0.00045    -0.00178    -0.00172     0.00678    -0.00106    -0.00840     0.00110    -0.00865
    -5.88964     0.36124     0.02186     0.02457     0.02469     0.02501     0.02588     0.02149     0.02695     0.02529     0.55698	    -5.88964    -0.01297    -0.00009    -0.00115    -0.00157    -0.00212     0.00606    -0.00159    -0.00949     0.00074    -0.02219
    -5.86464     0.43417     0.02729     0.03215     0.02883     0.02982     0.03632     0.02638     0.03618     0.02999     0.68113	    -5.86464    -0.01386    -0.00055    -0.00136    -0.00113    -0.00264     0.00714    -0.00114    -0.01063     0.00105    -0.02313
    -5.83964     0.53723     0.03425     0.04363     0.03433     0.03643     0.05061     0.03355     0.04986     0.03608     0.85596	    -5.83964    -0.00952    -0.00044    -0.00151    -0.00039    -0.00262     0.00811     0.00009    -0.01160     0.00182    -0.01606
    -5.81464     0.60060     0.03834     0.05264     0.03799     0.03981     0.06243     0.03792     0.06292     0.03894     0.97158	    -5.81464    -0.00351    -0.00095    -0.00143     0.00095    -0.00168     0.00742     0.00116    -0.01169     0.00217    -0.00756
    -5.78964     0.61240     0.03995     0.05604     0.03934     0.03992     0.06820     0.03882     0.06975     0.03895     1.00337	    -5.78964    -0.00133    -0.00197    -0.00099     0.00189    -0.00130     0.00599     0.00094    -0.01005     0.00185    -0.00496
    -5.76464     0.61900     0.04195     0.05681     0.04072     0.04130     0.06961     0.04167     0.06992     0.04079     1.02177	    -5.76464    -0.00118    -0.00228    -0.00018     0.00187    -0.00217     0.00520    -0.00044    -0.00648     0.00139    -0.00427
    -5.73964     0.63940     0.04421     0.05797     0.04306     0.04499     0.06998     0.05005     0.06897     0.04519     1.06383	    -5.73964    -0.00153    -0.00182     0.00034     0.00133    -0.00307     0.00393    -0.00191    -0.00270     0.00074    -0.00470
    -5.71464     0.65100     0.04495     0.05928     0.04480     0.04787     0.07111     0.06059     0.07149     0.04875     1.09985	    -5.71464    -0.00684    -0.00171    -0.00003     0.00045    -0.00326     0.00125    -0.00285    -0.00094    -0.00020    -0.01412
    -5.68964     0.65180     0.04519     0.06091     0.04519     0.04902     0.07461     0.06788     0.07689     0.05058     1.12208	    -5.68964    -0.00980    -0.00177    -0.00016    -0.00015    -0.00291     0.00041    -0.00323    -0.00132    -0.00080    -0.01973
